id,real_age,user_setage,gender,playcard_level,playcard_point,playcard_coupon_num,is_push_open,utm_channel,signup_day,app_version,manufacturer,model,label
1135,27.0,0.0,2.0,76.0,900.0,10.0,1.0,,607.0,68.0,216.0,1158.0,0.0
29396,39.0,0.0,2.0,80.0,700.0,0.0,1.0,7.0,522.0,68.0,216.0,1158.0,0.0
8744,18.0,0.0,2.0,49.0,400.0,0.0,0.0,43.0,511.0,68.0,216.0,1158.0,0.0
7278,21.0,0.0,2.0,52.0,100.0,0.0,1.0,7.0,558.0,68.0,216.0,1158.0,0.0
8650,33.0,0.0,2.0,76.0,600.0,10.0,0.0,7.0,699.0,68.0,216.0,1158.0,0.0
4122,36.0,,1.0,71.0,300.0,0.0,0.0,43.0,435.0,68.0,216.0,1158.0,0.0
30085,40.0,,0.0,64.0,100.0,20.0,1.0,,195.0,68.0,216.0,1158.0,0.0
26493,36.0,1.0,1.0,129.0,400.0,50.0,1.0,,214.0,68.0,216.0,1158.0,1.0
10513,24.0,0.0,2.0,66.0,300.0,400.0,1.0,43.0,378.0,68.0,216.0,1158.0,0.0
28274,25.0,,2.0,81.0,300.0,10.0,1.0,,302.0,68.0,216.0,1158.0,0.0
12670,24.0,0.0,1.0,100.0,700.0,0.0,1.0,,305.0,68.0,216.0,1158.0,0.0
36264,22.0,0.0,2.0,67.0,800.0,0.0,1.0,50.0,193.0,68.0,216.0,1158.0,0.0
29936,31.0,0.0,1.0,72.0,0.0,0.0,1.0,43.0,324.0,68.0,216.0,1158.0,0.0
15305,34.0,0.0,2.0,66.0,300.0,10.0,1.0,,687.0,68.0,216.0,1158.0,0.0
20739,28.0,0.0,2.0,54.0,100.0,410.0,1.0,,355.0,68.0,216.0,1158.0,0.0
16981,23.0,,2.0,34.0,700.0,20.0,1.0,43.0,629.0,68.0,216.0,1158.0,0.0
12657,23.0,0.0,1.0,66.0,600.0,0.0,1.0,27.0,299.0,68.0,216.0,1158.0,0.0
16876,34.0,0.0,2.0,69.0,400.0,10.0,0.0,44.0,584.0,68.0,216.0,1158.0,0.0
32481,30.0,0.0,1.0,69.0,0.0,10.0,1.0,43.0,363.0,68.0,216.0,1158.0,0.0
15363,24.0,,2.0,66.0,600.0,130.0,1.0,7.0,468.0,68.0,216.0,1158.0,0.0
17568,32.0,0.0,2.0,47.0,0.0,50.0,1.0,,481.0,68.0,216.0,1158.0,0.0
17218,35.0,0.0,1.0,62.0,900.0,0.0,0.0,,506.0,68.0,216.0,1158.0,0.0
33676,36.0,,1.0,17.0,800.0,10.0,1.0,,191.0,68.0,216.0,1158.0,0.0
17522,37.0,0.0,1.0,73.0,0.0,40.0,1.0,43.0,371.0,33.0,216.0,1158.0,0.0
14266,34.0,,1.0,11.0,400.0,0.0,1.0,,42.0,29.0,216.0,1158.0,0.0
32915,23.0,0.0,1.0,72.0,100.0,10.0,1.0,50.0,393.0,68.0,216.0,1158.0,0.0
20982,28.0,0.0,2.0,56.0,400.0,0.0,1.0,7.0,639.0,68.0,216.0,1158.0,0.0
15200,26.0,,1.0,71.0,400.0,0.0,1.0,20.0,92.0,68.0,216.0,1158.0,0.0
13925,32.0,,1.0,71.0,400.0,20.0,1.0,,119.0,68.0,216.0,1158.0,0.0
619,26.0,,1.0,96.0,200.0,10.0,1.0,20.0,89.0,68.0,216.0,1158.0,0.0
18164,20.0,0.0,2.0,72.0,600.0,0.0,1.0,7.0,659.0,68.0,216.0,1158.0,0.0
1534,29.0,0.0,1.0,14.0,300.0,0.0,1.0,43.0,699.0,68.0,216.0,1158.0,
24373,63.0,,2.0,69.0,400.0,0.0,1.0,,98.0,68.0,216.0,1158.0,0.0
21833,35.0,0.0,1.0,33.0,100.0,60.0,1.0,20.0,38.0,68.0,216.0,1158.0,0.0
4063,29.0,,2.0,64.0,900.0,20.0,1.0,,424.0,68.0,216.0,1158.0,0.0
23392,18.0,0.0,1.0,22.0,800.0,0.0,1.0,43.0,449.0,29.0,216.0,1158.0,0.0
22509,42.0,0.0,1.0,120.0,500.0,20.0,1.0,,668.0,29.0,216.0,1158.0,0.0
202,46.0,0.0,1.0,39.0,400.0,0.0,0.0,7.0,44.0,68.0,216.0,1158.0,0.0
14562,39.0,,2.0,67.0,400.0,0.0,1.0,,53.0,68.0,216.0,1158.0,0.0
12710,21.0,0.0,1.0,21.0,100.0,0.0,1.0,43.0,855.0,68.0,216.0,1158.0,0.0
5542,29.0,0.0,2.0,9.0,500.0,400.0,1.0,,458.0,29.0,216.0,1158.0,0.0
12608,29.0,0.0,2.0,28.0,800.0,10.0,1.0,43.0,613.0,64.0,216.0,1158.0,0.0
11744,27.0,0.0,1.0,42.0,800.0,60.0,1.0,43.0,637.0,68.0,216.0,1158.0,0.0
6118,24.0,,1.0,77.0,0.0,480.0,1.0,,439.0,62.0,216.0,1158.0,0.0
1935,20.0,0.0,1.0,44.0,100.0,200.0,1.0,,520.0,73.0,216.0,1158.0,0.0
29211,31.0,0.0,1.0,43.0,400.0,0.0,1.0,,1120.0,23.0,216.0,1158.0,0.0
27769,25.0,0.0,1.0,53.0,600.0,20.0,1.0,7.0,502.0,23.0,216.0,1158.0,0.0
9027,,,1.0,,,,1.0,,620.0,68.0,216.0,1158.0,0.0
379,,,2.0,,,,1.0,,685.0,68.0,216.0,1158.0,0.0
9651,24.0,0.0,2.0,51.0,200.0,10.0,1.0,,612.0,73.0,216.0,1158.0,0.0
30216,24.0,0.0,1.0,15.0,300.0,0.0,1.0,43.0,637.0,29.0,216.0,1158.0,0.0
10038,47.0,0.0,1.0,65.0,900.0,10.0,0.0,,485.0,68.0,216.0,1158.0,0.0
29260,,,1.0,,,,1.0,,1277.0,68.0,216.0,1158.0,1.0
8556,33.0,0.0,1.0,11.0,300.0,0.0,1.0,,1553.0,29.0,216.0,1158.0,0.0
1505,27.0,,2.0,12.0,500.0,0.0,1.0,43.0,166.0,73.0,216.0,1158.0,0.0
28037,22.0,0.0,1.0,67.0,600.0,0.0,1.0,7.0,321.0,73.0,216.0,1158.0,0.0
5474,40.0,0.0,1.0,35.0,800.0,0.0,1.0,43.0,305.0,60.0,216.0,1158.0,0.0
20563,27.0,0.0,1.0,69.0,200.0,0.0,0.0,43.0,533.0,68.0,216.0,1158.0,0.0
10076,20.0,,2.0,60.0,900.0,130.0,1.0,7.0,249.0,23.0,216.0,1158.0,0.0
35111,22.0,,2.0,14.0,100.0,40.0,1.0,,250.0,62.0,216.0,1158.0,0.0
10252,23.0,0.0,2.0,7.0,500.0,60.0,1.0,43.0,27.0,29.0,216.0,1158.0,0.0
5700,30.0,0.0,2.0,81.0,100.0,0.0,1.0,,1574.0,68.0,216.0,1158.0,0.0
9476,20.0,0.0,1.0,63.0,100.0,0.0,1.0,,551.0,68.0,216.0,1158.0,0.0
28337,32.0,0.0,1.0,14.0,300.0,20.0,1.0,43.0,568.0,23.0,216.0,1158.0,0.0
1226,20.0,,2.0,46.0,400.0,120.0,1.0,,597.0,73.0,216.0,1158.0,0.0
36162,27.0,0.0,2.0,49.0,300.0,0.0,0.0,43.0,607.0,23.0,216.0,1158.0,0.0
33953,22.0,0.0,2.0,19.0,800.0,10.0,1.0,,250.0,29.0,216.0,1158.0,0.0
29042,29.0,0.0,1.0,28.0,800.0,30.0,1.0,43.0,616.0,23.0,216.0,1158.0,0.0
11186,28.0,0.0,2.0,14.0,200.0,0.0,1.0,12.0,278.0,29.0,216.0,1158.0,0.0
36861,23.0,0.0,1.0,25.0,100.0,10.0,1.0,43.0,627.0,23.0,216.0,1158.0,0.0
32282,26.0,,1.0,26.0,900.0,0.0,1.0,7.0,74.0,23.0,216.0,1158.0,0.0
18117,31.0,,2.0,20.0,400.0,0.0,1.0,,74.0,73.0,216.0,1158.0,1.0
23093,30.0,0.0,1.0,38.0,900.0,60.0,1.0,7.0,1682.0,62.0,216.0,1158.0,0.0
4553,23.0,,1.0,10.0,100.0,50.0,1.0,43.0,38.0,62.0,216.0,1158.0,0.0
7503,19.0,1.0,2.0,58.0,700.0,140.0,1.0,43.0,151.0,73.0,216.0,1158.0,0.0
1385,20.0,0.0,1.0,47.0,300.0,0.0,1.0,7.0,641.0,73.0,216.0,1158.0,0.0
17879,19.0,0.0,2.0,75.0,500.0,0.0,1.0,,609.0,73.0,216.0,1158.0,0.0
23885,56.0,,1.0,11.0,400.0,40.0,1.0,,155.0,29.0,216.0,1158.0,0.0
2774,28.0,0.0,1.0,70.0,200.0,0.0,1.0,43.0,648.0,68.0,216.0,1158.0,0.0
27936,39.0,0.0,2.0,41.0,800.0,0.0,1.0,,465.0,73.0,216.0,1158.0,0.0
21062,39.0,0.0,1.0,76.0,100.0,50.0,1.0,43.0,686.0,68.0,216.0,595.0,0.0
8596,,,1.0,,,,0.0,,1442.0,68.0,216.0,595.0,0.0
24829,23.0,0.0,2.0,68.0,100.0,160.0,1.0,43.0,447.0,68.0,216.0,595.0,0.0
17314,21.0,0.0,2.0,39.0,700.0,50.0,1.0,,399.0,68.0,216.0,595.0,0.0
24075,22.0,0.0,1.0,61.0,500.0,0.0,1.0,43.0,245.0,68.0,216.0,595.0,0.0
33570,,,2.0,,,,1.0,,775.0,68.0,216.0,595.0,0.0
34696,28.0,,2.0,40.0,200.0,110.0,1.0,,221.0,73.0,216.0,1860.0,0.0
15154,28.0,0.0,2.0,41.0,600.0,0.0,1.0,,707.0,73.0,216.0,1860.0,0.0
18641,53.0,0.0,1.0,63.0,400.0,0.0,1.0,,478.0,68.0,62.0,1448.0,1.0
35913,31.0,0.0,1.0,4.0,200.0,0.0,1.0,,1930.0,31.0,62.0,1448.0,0.0
36436,,,2.0,,,,0.0,,592.0,68.0,62.0,1448.0,1.0
12475,25.0,,1.0,70.0,400.0,20.0,1.0,,95.0,68.0,62.0,1448.0,0.0
2895,20.0,,2.0,52.0,500.0,10.0,1.0,43.0,28.0,68.0,62.0,1448.0,0.0
27325,26.0,0.0,1.0,41.0,600.0,0.0,1.0,,633.0,68.0,62.0,1448.0,0.0
36203,18.0,0.0,2.0,10.0,900.0,20.0,1.0,,196.0,21.0,62.0,1448.0,0.0
29148,66.0,1.0,1.0,63.0,700.0,0.0,1.0,7.0,74.0,68.0,62.0,864.0,0.0
17955,41.0,0.0,2.0,68.0,300.0,0.0,1.0,,608.0,75.0,62.0,864.0,1.0
27444,33.0,1.0,2.0,25.0,600.0,0.0,1.0,14.0,242.0,73.0,62.0,864.0,0.0
4061,39.0,1.0,2.0,67.0,100.0,0.0,1.0,7.0,239.0,68.0,62.0,864.0,0.0
28249,,,1.0,,,,1.0,,1660.0,68.0,62.0,864.0,0.0
14823,23.0,0.0,1.0,47.0,900.0,0.0,1.0,,1884.0,68.0,62.0,864.0,0.0
8698,25.0,0.0,1.0,70.0,700.0,20.0,1.0,43.0,677.0,68.0,62.0,864.0,0.0
15892,47.0,0.0,2.0,20.0,500.0,0.0,1.0,,248.0,68.0,62.0,864.0,1.0
32222,24.0,,1.0,81.0,800.0,0.0,1.0,43.0,25.0,73.0,62.0,864.0,0.0
17992,25.0,0.0,1.0,67.0,300.0,10.0,1.0,,624.0,68.0,62.0,864.0,0.0
11452,,,2.0,,,,0.0,,776.0,73.0,62.0,864.0,0.0
25673,62.0,1.0,2.0,36.0,400.0,10.0,1.0,12.0,211.0,68.0,62.0,864.0,1.0
26782,35.0,0.0,2.0,70.0,200.0,10.0,1.0,,500.0,73.0,62.0,864.0,0.0
2820,28.0,,1.0,35.0,700.0,30.0,1.0,7.0,55.0,29.0,62.0,864.0,0.0
36277,21.0,,2.0,51.0,900.0,0.0,1.0,7.0,29.0,68.0,62.0,864.0,0.0
17335,26.0,,1.0,65.0,300.0,0.0,1.0,,119.0,68.0,62.0,864.0,0.0
31232,40.0,1.0,1.0,44.0,300.0,0.0,1.0,7.0,513.0,73.0,62.0,864.0,0.0
27684,23.0,0.0,1.0,53.0,200.0,10.0,1.0,,1364.0,73.0,62.0,864.0,0.0
30650,30.0,1.0,2.0,100.0,200.0,100.0,1.0,13.0,54.0,73.0,62.0,864.0,
263,28.0,0.0,2.0,64.0,200.0,0.0,1.0,,568.0,68.0,62.0,864.0,0.0
27869,30.0,0.0,2.0,67.0,0.0,0.0,1.0,43.0,665.0,68.0,62.0,864.0,0.0
20551,22.0,0.0,2.0,62.0,100.0,10.0,1.0,43.0,605.0,68.0,62.0,621.0,0.0
26407,29.0,,2.0,64.0,800.0,0.0,1.0,,138.0,68.0,62.0,621.0,0.0
32872,37.0,,2.0,58.0,600.0,0.0,1.0,,428.0,68.0,62.0,621.0,0.0
9897,20.0,0.0,2.0,71.0,700.0,420.0,1.0,,751.0,73.0,62.0,621.0,0.0
30967,59.0,1.0,1.0,72.0,100.0,310.0,1.0,7.0,330.0,73.0,62.0,621.0,1.0
6875,42.0,0.0,2.0,37.0,600.0,0.0,1.0,,847.0,68.0,62.0,621.0,1.0
9673,,,1.0,,,,1.0,,718.0,68.0,62.0,621.0,0.0
31813,20.0,0.0,2.0,70.0,900.0,0.0,1.0,7.0,442.0,23.0,62.0,621.0,0.0
4196,18.0,0.0,2.0,24.0,0.0,0.0,1.0,7.0,150.0,68.0,62.0,621.0,0.0
29554,58.0,,2.0,80.0,500.0,0.0,1.0,,52.0,9.0,62.0,621.0,0.0
4068,38.0,0.0,1.0,29.0,900.0,0.0,1.0,7.0,580.0,73.0,62.0,621.0,0.0
1765,27.0,0.0,2.0,67.0,500.0,0.0,1.0,7.0,372.0,68.0,62.0,621.0,0.0
29498,21.0,,1.0,9.0,500.0,360.0,1.0,7.0,434.0,23.0,62.0,621.0,0.0
18984,44.0,1.0,1.0,36.0,200.0,0.0,1.0,7.0,71.0,23.0,62.0,621.0,0.0
2975,49.0,,1.0,7.0,800.0,10.0,1.0,,66.0,73.0,62.0,621.0,0.0
28666,21.0,,2.0,19.0,300.0,0.0,1.0,,392.0,29.0,62.0,621.0,0.0
14683,43.0,1.0,1.0,36.0,300.0,140.0,1.0,13.0,127.0,68.0,62.0,621.0,0.0
3824,22.0,0.0,1.0,82.0,800.0,0.0,1.0,43.0,678.0,68.0,62.0,621.0,0.0
31608,75.0,,2.0,67.0,100.0,0.0,1.0,,223.0,68.0,62.0,621.0,0.0
7800,48.0,1.0,2.0,69.0,700.0,0.0,1.0,,315.0,68.0,62.0,621.0,1.0
1540,,,1.0,,,,1.0,,776.0,73.0,62.0,621.0,0.0
22099,24.0,1.0,1.0,54.0,500.0,190.0,1.0,,568.0,68.0,62.0,621.0,0.0
20290,27.0,,1.0,20.0,200.0,0.0,1.0,,285.0,66.0,62.0,621.0,0.0
21312,23.0,,2.0,71.0,100.0,10.0,1.0,,386.0,29.0,62.0,1179.0,0.0
36898,27.0,0.0,1.0,102.0,900.0,0.0,1.0,7.0,501.0,68.0,62.0,1179.0,0.0
5070,27.0,0.0,1.0,53.0,900.0,0.0,1.0,43.0,679.0,73.0,62.0,1179.0,0.0
34508,21.0,0.0,2.0,63.0,600.0,0.0,1.0,,539.0,23.0,62.0,1179.0,0.0
14097,45.0,,1.0,46.0,100.0,20.0,1.0,7.0,398.0,30.0,62.0,1179.0,1.0
5677,20.0,0.0,2.0,35.0,900.0,0.0,1.0,,592.0,68.0,62.0,1179.0,0.0
4406,21.0,0.0,1.0,68.0,100.0,10.0,1.0,,649.0,68.0,62.0,1179.0,0.0
25042,,,1.0,,,,0.0,,604.0,71.0,62.0,1179.0,0.0
11713,25.0,0.0,2.0,77.0,0.0,20.0,1.0,43.0,685.0,68.0,62.0,1179.0,0.0
6178,26.0,0.0,2.0,64.0,200.0,390.0,1.0,,147.0,68.0,62.0,1179.0,0.0
7468,28.0,0.0,2.0,49.0,200.0,130.0,1.0,43.0,701.0,73.0,62.0,1179.0,0.0
10695,21.0,0.0,2.0,70.0,100.0,0.0,1.0,7.0,685.0,73.0,62.0,1179.0,0.0
18675,37.0,0.0,2.0,55.0,0.0,10.0,1.0,,639.0,23.0,62.0,1931.0,0.0
8414,19.0,0.0,2.0,44.0,600.0,0.0,1.0,44.0,670.0,68.0,62.0,1039.0,0.0
11850,31.0,0.0,2.0,67.0,0.0,10.0,1.0,,278.0,73.0,62.0,1039.0,0.0
250,31.0,0.0,2.0,41.0,500.0,40.0,1.0,,168.0,23.0,62.0,1039.0,0.0
31000,42.0,,2.0,37.0,500.0,0.0,1.0,7.0,75.0,68.0,62.0,1039.0,0.0
35187,22.0,,2.0,27.0,400.0,110.0,1.0,,82.0,68.0,62.0,1039.0,0.0
22268,21.0,0.0,1.0,70.0,400.0,10.0,1.0,43.0,340.0,68.0,62.0,1039.0,0.0
2987,29.0,0.0,2.0,37.0,400.0,0.0,1.0,7.0,1613.0,23.0,62.0,1039.0,0.0
1882,34.0,,2.0,47.0,400.0,0.0,1.0,,339.0,68.0,62.0,1039.0,0.0
21374,30.0,0.0,2.0,37.0,300.0,270.0,1.0,7.0,467.0,73.0,62.0,1039.0,0.0
29501,22.0,,1.0,64.0,100.0,10.0,1.0,7.0,110.0,68.0,62.0,1039.0,0.0
4803,36.0,,2.0,66.0,500.0,140.0,1.0,,303.0,68.0,62.0,1039.0,0.0
23717,43.0,1.0,2.0,10.0,600.0,30.0,1.0,14.0,32.0,29.0,62.0,1039.0,0.0
31899,33.0,,2.0,15.0,200.0,80.0,1.0,,317.0,29.0,62.0,1039.0,0.0
31128,18.0,0.0,2.0,61.0,200.0,0.0,1.0,7.0,1876.0,68.0,62.0,1039.0,0.0
33244,26.0,,2.0,67.0,100.0,160.0,0.0,,219.0,68.0,62.0,1039.0,0.0
23468,22.0,0.0,1.0,71.0,300.0,10.0,1.0,7.0,199.0,68.0,62.0,1039.0,0.0
27333,21.0,,2.0,14.0,700.0,40.0,1.0,7.0,514.0,29.0,62.0,1039.0,0.0
26088,23.0,0.0,1.0,67.0,800.0,30.0,1.0,43.0,619.0,68.0,62.0,1039.0,0.0
25990,27.0,0.0,2.0,70.0,300.0,120.0,1.0,14.0,676.0,68.0,62.0,1039.0,0.0
26759,23.0,0.0,1.0,5.0,200.0,0.0,1.0,,524.0,29.0,62.0,1039.0,0.0
14643,32.0,1.0,2.0,82.0,800.0,10.0,1.0,35.0,274.0,68.0,62.0,1039.0,0.0
27046,20.0,0.0,1.0,12.0,600.0,0.0,1.0,,490.0,29.0,62.0,1039.0,0.0
15913,40.0,,2.0,53.0,100.0,50.0,1.0,43.0,227.0,73.0,62.0,1039.0,0.0
19310,33.0,,1.0,75.0,300.0,110.0,1.0,,279.0,68.0,62.0,1039.0,0.0
27760,27.0,,1.0,80.0,0.0,60.0,1.0,7.0,287.0,68.0,62.0,1039.0,0.0
7828,34.0,,1.0,70.0,800.0,0.0,1.0,7.0,299.0,68.0,62.0,1039.0,0.0
36043,37.0,,1.0,66.0,700.0,10.0,1.0,,306.0,68.0,62.0,1039.0,0.0
26263,33.0,,2.0,75.0,300.0,0.0,1.0,43.0,245.0,68.0,62.0,1039.0,0.0
23518,25.0,0.0,1.0,71.0,500.0,0.0,1.0,,214.0,68.0,62.0,1039.0,0.0
4516,19.0,0.0,2.0,35.0,200.0,10.0,1.0,7.0,318.0,68.0,62.0,1039.0,0.0
2681,23.0,0.0,1.0,79.0,800.0,0.0,1.0,7.0,367.0,87.0,62.0,1039.0,0.0
130,29.0,0.0,1.0,28.0,400.0,160.0,0.0,,607.0,66.0,62.0,1039.0,0.0
26180,26.0,0.0,1.0,58.0,300.0,0.0,1.0,7.0,336.0,68.0,62.0,1039.0,0.0
4285,22.0,0.0,2.0,51.0,600.0,40.0,1.0,,710.0,68.0,62.0,1039.0,0.0
30491,19.0,1.0,2.0,38.0,300.0,0.0,0.0,,1941.0,68.0,62.0,1039.0,0.0
1649,26.0,0.0,1.0,46.0,600.0,130.0,1.0,,660.0,73.0,62.0,1039.0,0.0
23828,52.0,,1.0,72.0,200.0,30.0,1.0,,199.0,68.0,62.0,1039.0,0.0
1725,18.0,0.0,2.0,62.0,700.0,0.0,1.0,,161.0,68.0,62.0,1039.0,0.0
29124,20.0,0.0,1.0,17.0,300.0,0.0,1.0,,569.0,29.0,62.0,1039.0,1.0
14795,18.0,0.0,1.0,45.0,300.0,0.0,1.0,7.0,481.0,64.0,62.0,1039.0,0.0
17696,19.0,0.0,2.0,8.0,600.0,0.0,1.0,,294.0,29.0,62.0,1039.0,1.0
25418,44.0,,1.0,1.0,900.0,0.0,1.0,,275.0,29.0,62.0,1039.0,1.0
30380,22.0,0.0,2.0,18.0,300.0,0.0,1.0,7.0,441.0,30.0,62.0,1039.0,0.0
32722,22.0,0.0,1.0,67.0,0.0,0.0,1.0,43.0,645.0,68.0,62.0,1039.0,0.0
20075,25.0,,1.0,27.0,500.0,10.0,1.0,,151.0,29.0,62.0,1039.0,0.0
2453,46.0,0.0,2.0,58.0,800.0,0.0,1.0,7.0,523.0,68.0,62.0,1039.0,0.0
34531,31.0,0.0,1.0,70.0,100.0,420.0,1.0,7.0,539.0,68.0,62.0,1039.0,0.0
11202,38.0,1.0,2.0,78.0,300.0,0.0,1.0,,74.0,68.0,62.0,1039.0,0.0
15522,34.0,,2.0,71.0,600.0,0.0,1.0,43.0,607.0,68.0,62.0,1039.0,0.0
26466,37.0,,2.0,24.0,800.0,0.0,1.0,43.0,59.0,66.0,62.0,1039.0,1.0
318,21.0,1.0,1.0,81.0,100.0,0.0,1.0,7.0,587.0,68.0,62.0,1039.0,0.0
32532,39.0,,1.0,48.0,900.0,0.0,1.0,,143.0,23.0,62.0,1039.0,0.0
30677,28.0,0.0,2.0,76.0,800.0,40.0,1.0,7.0,595.0,68.0,62.0,1039.0,0.0
33409,27.0,,1.0,8.0,700.0,30.0,1.0,,3.0,29.0,62.0,1039.0,0.0
35726,20.0,0.0,1.0,67.0,500.0,10.0,1.0,,323.0,68.0,62.0,1039.0,0.0
8925,21.0,,2.0,78.0,0.0,0.0,1.0,,393.0,68.0,62.0,1039.0,0.0
17041,22.0,0.0,1.0,79.0,700.0,0.0,1.0,43.0,428.0,68.0,62.0,1039.0,0.0
14858,,,1.0,,,,1.0,,1217.0,68.0,62.0,1039.0,0.0
13620,26.0,0.0,2.0,56.0,100.0,0.0,1.0,,628.0,68.0,62.0,1039.0,0.0
32408,41.0,1.0,2.0,73.0,900.0,0.0,1.0,13.0,79.0,73.0,62.0,1039.0,1.0
31881,27.0,0.0,2.0,64.0,0.0,20.0,1.0,43.0,462.0,68.0,62.0,1039.0,0.0
6612,27.0,0.0,1.0,67.0,600.0,0.0,1.0,,203.0,68.0,62.0,1039.0,0.0
29616,18.0,0.0,1.0,77.0,600.0,130.0,1.0,7.0,656.0,68.0,62.0,1039.0,0.0
9267,29.0,0.0,2.0,42.0,400.0,0.0,0.0,,780.0,68.0,62.0,1039.0,0.0
5560,,,2.0,,,,1.0,,686.0,68.0,62.0,1039.0,0.0
36299,28.0,0.0,2.0,46.0,600.0,0.0,1.0,7.0,212.0,74.0,62.0,1039.0,0.0
8175,34.0,,2.0,12.0,800.0,10.0,1.0,,196.0,66.0,62.0,1039.0,0.0
16949,21.0,0.0,2.0,80.0,100.0,0.0,0.0,7.0,691.0,68.0,62.0,1039.0,0.0
1470,,,2.0,,,,1.0,,667.0,71.0,62.0,1039.0,0.0
35212,19.0,,1.0,45.0,600.0,10.0,1.0,,181.0,66.0,62.0,1039.0,0.0
4510,24.0,0.0,1.0,65.0,100.0,40.0,1.0,,510.0,68.0,62.0,1039.0,0.0
7641,19.0,0.0,1.0,70.0,0.0,0.0,1.0,,513.0,68.0,62.0,1039.0,0.0
29013,24.0,0.0,1.0,11.0,900.0,0.0,1.0,,2054.0,29.0,62.0,1039.0,1.0
4471,31.0,0.0,2.0,27.0,300.0,70.0,1.0,,549.0,66.0,62.0,1039.0,0.0
2132,19.0,0.0,1.0,39.0,400.0,10.0,1.0,,550.0,73.0,62.0,1039.0,0.0
35210,23.0,0.0,2.0,66.0,100.0,150.0,1.0,43.0,604.0,68.0,62.0,1039.0,0.0
3545,35.0,1.0,2.0,59.0,100.0,0.0,1.0,43.0,541.0,29.0,62.0,1039.0,0.0
35491,75.0,0.0,1.0,15.0,700.0,0.0,1.0,7.0,426.0,66.0,62.0,1039.0,0.0
24891,22.0,,2.0,26.0,0.0,10.0,1.0,7.0,420.0,66.0,62.0,1039.0,0.0
11449,27.0,0.0,1.0,66.0,900.0,10.0,1.0,43.0,594.0,68.0,62.0,1039.0,0.0
30588,25.0,,2.0,54.0,900.0,0.0,1.0,7.0,390.0,73.0,62.0,1039.0,0.0
33784,28.0,0.0,2.0,81.0,900.0,0.0,1.0,7.0,365.0,23.0,62.0,1039.0,0.0
19174,30.0,,1.0,64.0,0.0,20.0,1.0,,58.0,73.0,62.0,1039.0,0.0
14622,25.0,0.0,1.0,59.0,400.0,0.0,1.0,43.0,636.0,68.0,62.0,1039.0,0.0
26752,19.0,,1.0,14.0,0.0,0.0,1.0,35.0,285.0,29.0,62.0,1039.0,0.0
1672,29.0,0.0,2.0,64.0,900.0,50.0,1.0,43.0,640.0,68.0,62.0,1039.0,0.0
19119,21.0,,2.0,18.0,900.0,10.0,1.0,,243.0,73.0,62.0,1039.0,0.0
7724,20.0,0.0,2.0,14.0,300.0,0.0,1.0,43.0,630.0,29.0,62.0,1039.0,0.0
16173,20.0,0.0,2.0,62.0,0.0,0.0,1.0,43.0,583.0,93.0,62.0,1039.0,0.0
9972,29.0,0.0,1.0,72.0,100.0,10.0,1.0,43.0,650.0,68.0,62.0,1039.0,0.0
12716,31.0,0.0,1.0,81.0,400.0,50.0,1.0,43.0,662.0,68.0,62.0,1039.0,0.0
9198,27.0,,1.0,17.0,900.0,0.0,1.0,,24.0,66.0,62.0,1039.0,0.0
5177,26.0,0.0,2.0,53.0,100.0,0.0,0.0,43.0,671.0,68.0,62.0,1039.0,0.0
9418,24.0,0.0,2.0,74.0,800.0,0.0,1.0,43.0,685.0,68.0,62.0,1039.0,0.0
16214,,,2.0,,,,0.0,,691.0,71.0,62.0,1039.0,0.0
23703,24.0,0.0,2.0,63.0,600.0,0.0,1.0,43.0,698.0,68.0,62.0,1039.0,0.0
26571,,,1.0,,,,1.0,,703.0,68.0,62.0,1039.0,0.0
33890,20.0,0.0,2.0,43.0,500.0,10.0,1.0,7.0,227.0,73.0,62.0,1039.0,0.0
35453,38.0,,2.0,51.0,400.0,10.0,1.0,,29.0,73.0,62.0,1039.0,0.0
36415,19.0,,1.0,62.0,500.0,10.0,1.0,14.0,44.0,68.0,62.0,1039.0,0.0
35863,23.0,0.0,2.0,77.0,500.0,10.0,1.0,,615.0,68.0,62.0,1039.0,0.0
22594,29.0,0.0,1.0,80.0,900.0,70.0,1.0,7.0,158.0,74.0,62.0,1039.0,0.0
22825,19.0,,2.0,42.0,0.0,10.0,1.0,7.0,69.0,74.0,62.0,1039.0,0.0
4810,19.0,0.0,1.0,22.0,700.0,0.0,1.0,,715.0,29.0,62.0,1039.0,0.0
11981,22.0,0.0,2.0,74.0,0.0,0.0,1.0,43.0,807.0,68.0,62.0,1039.0,0.0
1698,22.0,0.0,1.0,72.0,0.0,10.0,1.0,,1202.0,68.0,62.0,1039.0,0.0
4407,31.0,0.0,1.0,12.0,700.0,10.0,1.0,,608.0,53.0,62.0,1039.0,0.0
1646,20.0,,1.0,5.0,600.0,20.0,1.0,,239.0,29.0,62.0,1039.0,0.0
9856,19.0,0.0,1.0,52.0,100.0,10.0,1.0,,617.0,68.0,62.0,1039.0,0.0
35167,45.0,,2.0,54.0,500.0,0.0,1.0,,168.0,68.0,62.0,1039.0,0.0
27268,27.0,,2.0,9.0,200.0,10.0,1.0,,389.0,29.0,62.0,1039.0,0.0
1312,27.0,0.0,1.0,68.0,100.0,10.0,1.0,,1599.0,68.0,62.0,1039.0,0.0
27247,26.0,0.0,2.0,77.0,100.0,40.0,1.0,,970.0,68.0,62.0,1039.0,0.0
