id,add_all_num,add_under_18_num,add_under_30_num,add_under_setage_num,view_all_num,view_under_18_num,view_under_30_num,view_under_setage_num,msg_all_num,msg_under_18_num,msg_under_30_num,msg_under_setage_num,gift_all_num,gift_under_18_num,gift_under_30_num,gift_under_setage_num
36773,134.0,2.0,42.0,43.0,2228.0,130.0,842.0,688.0,174.0,9.0,51.0,58.0,54.0,4.0,19.0,14.0
16179,75.0,0.0,46.0,2.0,2722.0,31.0,1720.0,98.0,178.0,0.0,105.0,5.0,122.0,0.0,65.0,5.0
809,218.0,11.0,137.0,16.0,9305.0,484.0,4905.0,1408.0,385.0,26.0,198.0,58.0,183.0,11.0,99.0,32.0
36620,124.0,3.0,65.0,13.0,2676.0,72.0,1461.0,299.0,195.0,4.0,93.0,21.0,226.0,7.0,104.0,36.0
26737,539.0,26.0,320.0,62.0,5847.0,212.0,3022.0,1031.0,585.0,26.0,293.0,104.0,245.0,6.0,134.0,38.0
5970,5.0,0.0,3.0,1.0,386.0,8.0,188.0,60.0,12.0,0.0,6.0,3.0,16.0,0.0,3.0,4.0
14661,33.0,0.0,22.0,0.0,338.0,3.0,145.0,40.0,54.0,0.0,20.0,4.0,65.0,0.0,27.0,5.0
25594,67.0,4.0,41.0,9.0,332.0,11.0,190.0,46.0,79.0,2.0,41.0,11.0,65.0,4.0,31.0,18.0
19089,58.0,0.0,37.0,1.0,116.0,3.0,69.0,8.0,3.0,0.0,3.0,0.0,12.0,0.0,8.0,2.0
24397,9.0,1.0,2.0,3.0,39.0,2.0,15.0,8.0,8.0,0.0,1.0,2.0,8.0,0.0,0.0,3.0
18745,61.0,3.0,36.0,7.0,2052.0,57.0,1128.0,253.0,186.0,6.0,108.0,17.0,177.0,5.0,113.0,20.0
13608,96.0,5.0,33.0,32.0,837.0,30.0,401.0,122.0,47.0,1.0,17.0,13.0,31.0,0.0,13.0,3.0
27430,188.0,7.0,135.0,9.0,2023.0,62.0,1270.0,153.0,171.0,3.0,115.0,11.0,276.0,7.0,177.0,15.0
20896,50.0,2.0,31.0,6.0,2567.0,66.0,1447.0,171.0,36.0,5.0,18.0,7.0,635.0,29.0,444.0,70.0
21669,75.0,1.0,45.0,7.0,7289.0,356.0,2871.0,2094.0,382.0,29.0,105.0,136.0,113.0,6.0,35.0,41.0
36254,,,,,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6721,142.0,6.0,93.0,7.0,2592.0,74.0,1595.0,260.0,188.0,8.0,116.0,23.0,245.0,6.0,146.0,29.0
17529,11.0,0.0,7.0,0.0,756.0,18.0,504.0,55.0,22.0,1.0,15.0,0.0,16.0,0.0,12.0,1.0
19102,102.0,2.0,20.0,33.0,1307.0,63.0,319.0,423.0,173.0,5.0,23.0,65.0,67.0,3.0,8.0,32.0
11478,10.0,0.0,10.0,0.0,2998.0,62.0,2113.0,178.0,46.0,0.0,31.0,0.0,33.0,0.0,23.0,1.0
313,16.0,0.0,7.0,1.0,1839.0,35.0,969.0,196.0,29.0,0.0,14.0,3.0,30.0,0.0,14.0,2.0
3678,123.0,3.0,67.0,14.0,3074.0,128.0,1272.0,862.0,155.0,6.0,83.0,21.0,191.0,7.0,94.0,31.0
9097,36.0,0.0,20.0,2.0,512.0,12.0,309.0,68.0,49.0,1.0,29.0,6.0,35.0,2.0,23.0,3.0
14000,43.0,0.0,27.0,1.0,2390.0,56.0,1429.0,206.0,46.0,3.0,24.0,7.0,70.0,3.0,41.0,9.0
12745,80.0,2.0,32.0,17.0,428.0,7.0,209.0,55.0,33.0,0.0,12.0,5.0,39.0,0.0,14.0,10.0
600,491.0,13.0,231.0,91.0,2872.0,126.0,974.0,962.0,505.0,23.0,167.0,156.0,463.0,14.0,98.0,219.0
33202,58.0,6.0,27.0,10.0,7758.0,251.0,3920.0,1185.0,206.0,9.0,94.0,58.0,141.0,3.0,82.0,20.0
12947,60.0,0.0,46.0,1.0,2557.0,57.0,1730.0,123.0,94.0,2.0,70.0,5.0,83.0,3.0,59.0,2.0
282,240.0,12.0,142.0,34.0,725.0,27.0,372.0,86.0,286.0,14.0,152.0,41.0,52.0,1.0,28.0,4.0
1422,13.0,1.0,8.0,3.0,106.0,2.0,63.0,7.0,30.0,1.0,17.0,2.0,24.0,0.0,12.0,2.0
20358,315.0,6.0,170.0,19.0,931.0,18.0,452.0,98.0,115.0,4.0,63.0,11.0,137.0,4.0,85.0,8.0
20008,142.0,7.0,68.0,12.0,1812.0,43.0,897.0,198.0,80.0,8.0,39.0,11.0,162.0,9.0,85.0,13.0
23590,91.0,2.0,48.0,13.0,3455.0,96.0,1799.0,507.0,97.0,4.0,48.0,17.0,83.0,2.0,35.0,19.0
17562,81.0,3.0,48.0,13.0,1992.0,94.0,1107.0,289.0,123.0,3.0,56.0,19.0,292.0,10.0,202.0,16.0
31841,13.0,0.0,11.0,2.0,709.0,28.0,434.0,77.0,37.0,0.0,26.0,4.0,23.0,1.0,17.0,0.0
7719,8.0,0.0,5.0,3.0,1715.0,54.0,1003.0,229.0,38.0,2.0,17.0,10.0,50.0,3.0,24.0,8.0
34655,192.0,2.0,124.0,5.0,3860.0,108.0,2462.0,318.0,431.0,9.0,281.0,34.0,446.0,7.0,309.0,34.0
12042,226.0,7.0,155.0,25.0,4337.0,142.0,2431.0,626.0,376.0,11.0,226.0,49.0,680.0,19.0,387.0,110.0
11409,60.0,2.0,36.0,3.0,1725.0,56.0,993.0,194.0,34.0,1.0,23.0,0.0,36.0,1.0,26.0,0.0
27299,11.0,0.0,7.0,1.0,1279.0,33.0,823.0,92.0,62.0,1.0,44.0,5.0,50.0,0.0,34.0,3.0
18771,43.0,1.0,34.0,1.0,1474.0,22.0,866.0,61.0,233.0,8.0,136.0,7.0,42.0,0.0,26.0,1.0
14126,5.0,0.0,4.0,0.0,201.0,7.0,126.0,8.0,10.0,0.0,7.0,0.0,16.0,0.0,8.0,0.0
36616,54.0,0.0,38.0,1.0,3922.0,84.0,2337.0,381.0,130.0,3.0,85.0,7.0,109.0,0.0,72.0,2.0
32151,75.0,1.0,47.0,1.0,958.0,8.0,605.0,41.0,129.0,1.0,87.0,6.0,119.0,4.0,69.0,8.0
29536,25.0,0.0,16.0,2.0,2562.0,38.0,1655.0,133.0,26.0,0.0,17.0,3.0,33.0,0.0,20.0,1.0
21650,34.0,0.0,21.0,2.0,897.0,42.0,465.0,136.0,79.0,3.0,48.0,10.0,616.0,7.0,437.0,40.0
7649,10.0,0.0,4.0,0.0,231.0,2.0,117.0,17.0,20.0,0.0,7.0,0.0,33.0,0.0,9.0,3.0
35899,7.0,1.0,6.0,1.0,890.0,38.0,529.0,121.0,12.0,0.0,8.0,1.0,9.0,0.0,7.0,1.0
15294,253.0,4.0,158.0,7.0,1629.0,41.0,902.0,203.0,79.0,2.0,40.0,10.0,73.0,1.0,42.0,3.0
11903,354.0,16.0,240.0,48.0,2347.0,81.0,1335.0,373.0,283.0,9.0,163.0,47.0,198.0,10.0,128.0,23.0
15775,193.0,6.0,131.0,22.0,8595.0,310.0,4637.0,1355.0,225.0,9.0,136.0,36.0,132.0,8.0,75.0,23.0
5838,1.0,0.0,1.0,0.0,23.0,0.0,12.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
21477,79.0,6.0,55.0,8.0,858.0,26.0,456.0,124.0,148.0,5.0,79.0,24.0,39.0,0.0,21.0,6.0
23813,113.0,8.0,74.0,13.0,2336.0,95.0,1320.0,354.0,226.0,10.0,141.0,35.0,180.0,8.0,111.0,29.0
719,74.0,1.0,43.0,9.0,3915.0,127.0,2293.0,408.0,174.0,1.0,111.0,11.0,310.0,10.0,176.0,44.0
12582,138.0,0.0,87.0,9.0,3242.0,100.0,1977.0,297.0,74.0,2.0,50.0,7.0,49.0,2.0,37.0,5.0
13390,35.0,2.0,22.0,2.0,2834.0,53.0,1730.0,248.0,77.0,2.0,53.0,6.0,62.0,1.0,45.0,2.0
17606,60.0,3.0,40.0,9.0,2789.0,97.0,1555.0,433.0,87.0,5.0,49.0,12.0,169.0,8.0,95.0,24.0
14025,308.0,8.0,185.0,34.0,9397.0,274.0,5145.0,1223.0,539.0,16.0,325.0,61.0,95.0,1.0,62.0,6.0
34587,179.0,24.0,79.0,49.0,4187.0,323.0,2221.0,718.0,544.0,67.0,193.0,167.0,234.0,28.0,102.0,63.0
34476,85.0,5.0,39.0,16.0,885.0,39.0,390.0,196.0,144.0,10.0,52.0,38.0,139.0,10.0,63.0,33.0
30375,93.0,1.0,61.0,6.0,1919.0,51.0,1124.0,250.0,87.0,2.0,60.0,11.0,64.0,2.0,44.0,6.0
7745,48.0,2.0,30.0,5.0,2086.0,79.0,1193.0,288.0,133.0,7.0,79.0,9.0,127.0,3.0,77.0,11.0
8687,171.0,2.0,102.0,29.0,2670.0,89.0,1399.0,345.0,177.0,5.0,92.0,24.0,170.0,5.0,100.0,21.0
34406,6.0,0.0,3.0,1.0,1134.0,19.0,707.0,54.0,24.0,0.0,15.0,3.0,34.0,0.0,19.0,4.0
7022,29.0,0.0,20.0,1.0,3810.0,68.0,1994.0,335.0,67.0,0.0,37.0,7.0,91.0,3.0,56.0,9.0
13999,101.0,4.0,56.0,15.0,5332.0,180.0,2884.0,749.0,166.0,7.0,85.0,31.0,175.0,6.0,101.0,27.0
30097,60.0,4.0,34.0,9.0,5415.0,146.0,3313.0,525.0,98.0,4.0,63.0,12.0,109.0,3.0,70.0,7.0
11466,117.0,1.0,62.0,12.0,1136.0,24.0,583.0,141.0,111.0,0.0,65.0,7.0,146.0,1.0,90.0,8.0
31413,91.0,3.0,55.0,7.0,2711.0,132.0,1352.0,488.0,143.0,8.0,71.0,27.0,320.0,10.0,168.0,62.0
21449,159.0,1.0,98.0,2.0,4675.0,63.0,2879.0,255.0,301.0,2.0,172.0,6.0,318.0,5.0,171.0,9.0
30381,49.0,2.0,29.0,4.0,2016.0,108.0,960.0,411.0,70.0,3.0,31.0,10.0,187.0,3.0,114.0,23.0
29293,25.0,4.0,21.0,3.0,1516.0,58.0,1017.0,119.0,72.0,3.0,51.0,1.0,156.0,7.0,109.0,8.0
33778,107.0,6.0,74.0,9.0,2456.0,107.0,1541.0,242.0,263.0,14.0,185.0,17.0,344.0,20.0,243.0,23.0
25988,71.0,2.0,47.0,1.0,1350.0,69.0,890.0,118.0,113.0,5.0,81.0,4.0,188.0,9.0,135.0,8.0
881,234.0,8.0,138.0,23.0,4596.0,125.0,2465.0,598.0,315.0,12.0,174.0,39.0,324.0,5.0,195.0,41.0
34042,160.0,0.0,86.0,6.0,1763.0,30.0,976.0,136.0,210.0,1.0,111.0,8.0,150.0,3.0,78.0,8.0
4143,171.0,9.0,112.0,15.0,6368.0,291.0,3600.0,824.0,348.0,16.0,206.0,36.0,175.0,8.0,109.0,18.0
31856,17.0,1.0,9.0,5.0,185.0,11.0,102.0,38.0,21.0,1.0,9.0,6.0,26.0,3.0,13.0,10.0
27249,241.0,4.0,177.0,12.0,13212.0,378.0,7985.0,1387.0,423.0,11.0,261.0,35.0,420.0,8.0,282.0,15.0
15467,15.0,0.0,10.0,1.0,400.0,4.0,228.0,17.0,10.0,0.0,3.0,0.0,13.0,0.0,7.0,0.0
21654,30.0,0.0,20.0,4.0,244.0,4.0,127.0,36.0,28.0,0.0,14.0,7.0,17.0,1.0,9.0,6.0
23610,63.0,0.0,39.0,4.0,6450.0,269.0,3276.0,1114.0,64.0,0.0,36.0,10.0,246.0,6.0,152.0,26.0
22594,95.0,2.0,57.0,9.0,1021.0,31.0,523.0,175.0,161.0,4.0,91.0,27.0,167.0,1.0,102.0,25.0
1215,113.0,4.0,56.0,13.0,2070.0,88.0,1042.0,354.0,85.0,5.0,31.0,14.0,76.0,3.0,37.0,12.0
15484,49.0,0.0,24.0,9.0,428.0,15.0,223.0,63.0,64.0,0.0,32.0,10.0,45.0,1.0,23.0,9.0
24303,52.0,3.0,22.0,11.0,1611.0,44.0,732.0,217.0,121.0,4.0,41.0,20.0,223.0,9.0,107.0,32.0
15353,18.0,0.0,8.0,5.0,3482.0,184.0,1849.0,486.0,170.0,11.0,90.0,23.0,32.0,3.0,14.0,7.0
15535,234.0,9.0,155.0,18.0,12755.0,450.0,7907.0,1260.0,294.0,12.0,198.0,21.0,223.0,9.0,127.0,17.0
21048,5.0,0.0,1.0,1.0,421.0,6.0,244.0,32.0,16.0,0.0,9.0,1.0,24.0,0.0,13.0,3.0
19485,643.0,29.0,448.0,59.0,6171.0,265.0,3666.0,784.0,620.0,34.0,385.0,79.0,292.0,17.0,182.0,26.0
22312,85.0,3.0,31.0,29.0,721.0,38.0,262.0,244.0,123.0,5.0,31.0,53.0,65.0,2.0,20.0,29.0
24049,25.0,0.0,9.0,3.0,576.0,14.0,295.0,59.0,95.0,0.0,36.0,3.0,194.0,3.0,97.0,20.0
31226,13.0,0.0,6.0,2.0,576.0,16.0,334.0,62.0,40.0,2.0,21.0,4.0,58.0,2.0,31.0,4.0
21407,64.0,1.0,39.0,9.0,9791.0,272.0,5524.0,1061.0,53.0,0.0,23.0,12.0,59.0,2.0,33.0,7.0
12384,34.0,0.0,17.0,7.0,660.0,10.0,418.0,66.0,31.0,0.0,21.0,2.0,17.0,0.0,8.0,2.0
34215,174.0,0.0,107.0,1.0,4120.0,79.0,2473.0,340.0,267.0,1.0,166.0,5.0,726.0,17.0,422.0,59.0
11178,87.0,4.0,48.0,17.0,4255.0,160.0,2082.0,847.0,61.0,0.0,28.0,16.0,56.0,0.0,26.0,6.0
31311,29.0,0.0,17.0,4.0,1183.0,29.0,694.0,102.0,74.0,0.0,53.0,5.0,92.0,0.0,61.0,7.0
12650,19.0,0.0,10.0,3.0,266.0,8.0,62.0,78.0,38.0,2.0,9.0,17.0,71.0,6.0,19.0,29.0
13568,113.0,3.0,59.0,15.0,2405.0,89.0,1210.0,447.0,123.0,1.0,57.0,20.0,118.0,2.0,66.0,17.0
8471,26.0,0.0,19.0,1.0,296.0,2.0,199.0,16.0,45.0,1.0,26.0,3.0,30.0,0.0,17.0,4.0
557,114.0,2.0,82.0,1.0,3623.0,103.0,2453.0,166.0,274.0,6.0,180.0,7.0,279.0,7.0,196.0,12.0
18476,184.0,4.0,105.0,29.0,6739.0,176.0,3601.0,1011.0,252.0,7.0,145.0,38.0,396.0,12.0,193.0,79.0
30386,31.0,0.0,20.0,1.0,975.0,15.0,547.0,76.0,75.0,1.0,45.0,4.0,83.0,1.0,54.0,3.0
23804,4.0,0.0,1.0,0.0,186.0,5.0,99.0,10.0,2.0,0.0,1.0,0.0,257.0,11.0,165.0,38.0
4392,179.0,11.0,90.0,42.0,1015.0,46.0,514.0,199.0,119.0,8.0,51.0,29.0,94.0,2.0,44.0,27.0
19929,9.0,0.0,7.0,1.0,430.0,33.0,228.0,83.0,18.0,0.0,11.0,1.0,3.0,0.0,3.0,0.0
24225,11.0,0.0,7.0,1.0,1277.0,46.0,747.0,131.0,63.0,1.0,41.0,6.0,75.0,2.0,47.0,7.0
31673,56.0,4.0,43.0,2.0,3947.0,88.0,2444.0,297.0,94.0,7.0,73.0,5.0,43.0,1.0,34.0,1.0
26986,32.0,1.0,12.0,4.0,1164.0,33.0,603.0,146.0,85.0,4.0,35.0,10.0,247.0,8.0,125.0,33.0
28055,21.0,0.0,13.0,0.0,1123.0,27.0,616.0,140.0,19.0,1.0,8.0,1.0,36.0,0.0,26.0,1.0
2179,175.0,3.0,130.0,7.0,5499.0,105.0,3591.0,355.0,313.0,4.0,230.0,12.0,228.0,4.0,162.0,22.0
27896,52.0,1.0,18.0,8.0,1499.0,26.0,784.0,159.0,82.0,1.0,33.0,14.0,48.0,0.0,20.0,9.0
6943,34.0,1.0,23.0,2.0,2648.0,100.0,1773.0,223.0,88.0,1.0,63.0,3.0,65.0,5.0,45.0,5.0
28107,8.0,0.0,6.0,0.0,1182.0,54.0,654.0,182.0,65.0,3.0,42.0,4.0,53.0,2.0,35.0,5.0
23438,86.0,4.0,39.0,21.0,1328.0,46.0,545.0,298.0,189.0,8.0,51.0,54.0,97.0,2.0,25.0,35.0
13947,177.0,4.0,93.0,31.0,3004.0,87.0,1689.0,449.0,264.0,8.0,134.0,63.0,172.0,3.0,88.0,37.0
23872,53.0,4.0,30.0,11.0,250.0,13.0,137.0,47.0,60.0,1.0,26.0,11.0,55.0,1.0,29.0,11.0
17985,37.0,2.0,28.0,2.0,1668.0,75.0,820.0,305.0,52.0,2.0,33.0,3.0,23.0,1.0,13.0,2.0
25876,138.0,8.0,92.0,14.0,11403.0,434.0,5994.0,1470.0,122.0,3.0,70.0,11.0,275.0,8.0,180.0,18.0
30390,170.0,8.0,87.0,29.0,5050.0,206.0,2581.0,1002.0,215.0,15.0,101.0,48.0,250.0,15.0,121.0,56.0
25735,39.0,0.0,21.0,0.0,1186.0,10.0,711.0,45.0,81.0,1.0,44.0,3.0,65.0,1.0,34.0,3.0
13276,150.0,3.0,100.0,8.0,4236.0,159.0,2768.0,341.0,243.0,4.0,165.0,9.0,172.0,3.0,127.0,5.0
2366,93.0,3.0,62.0,3.0,1939.0,40.0,1295.0,121.0,100.0,3.0,73.0,3.0,78.0,2.0,49.0,6.0
1655,211.0,10.0,144.0,12.0,3536.0,141.0,2245.0,325.0,256.0,16.0,157.0,32.0,164.0,7.0,112.0,14.0
34030,88.0,3.0,51.0,9.0,1911.0,71.0,1059.0,287.0,236.0,10.0,129.0,47.0,290.0,13.0,180.0,40.0
36374,187.0,4.0,116.0,25.0,3173.0,69.0,1801.0,337.0,221.0,9.0,135.0,37.0,319.0,9.0,181.0,52.0
6972,57.0,4.0,28.0,12.0,2260.0,71.0,949.0,453.0,46.0,1.0,16.0,11.0,44.0,0.0,19.0,9.0
24050,48.0,0.0,31.0,1.0,1412.0,4.0,886.0,51.0,151.0,0.0,105.0,3.0,65.0,0.0,37.0,4.0
10187,172.0,1.0,94.0,17.0,8157.0,271.0,4249.0,1276.0,255.0,5.0,135.0,31.0,395.0,11.0,221.0,42.0
26743,51.0,1.0,26.0,8.0,1844.0,87.0,1012.0,288.0,73.0,4.0,47.0,15.0,95.0,4.0,62.0,14.0
29359,,,,,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
23526,121.0,4.0,91.0,11.0,6352.0,156.0,4066.0,511.0,293.0,8.0,206.0,27.0,243.0,7.0,164.0,18.0
6397,195.0,8.0,88.0,36.0,10429.0,428.0,3829.0,2637.0,192.0,13.0,43.0,62.0,190.0,9.0,63.0,54.0
15689,64.0,0.0,45.0,2.0,1711.0,50.0,880.0,252.0,102.0,1.0,66.0,8.0,96.0,4.0,60.0,14.0
25250,67.0,3.0,19.0,21.0,1531.0,58.0,479.0,446.0,123.0,7.0,32.0,34.0,136.0,6.0,41.0,37.0
32926,28.0,1.0,17.0,7.0,567.0,14.0,291.0,64.0,70.0,3.0,31.0,13.0,80.0,2.0,44.0,8.0
14952,190.0,8.0,101.0,32.0,4177.0,195.0,1727.0,994.0,228.0,15.0,79.0,64.0,104.0,3.0,30.0,27.0
4396,149.0,8.0,35.0,50.0,1713.0,113.0,493.0,635.0,172.0,12.0,29.0,84.0,102.0,6.0,18.0,46.0
25852,52.0,0.0,34.0,7.0,513.0,6.0,332.0,29.0,33.0,0.0,23.0,2.0,24.0,0.0,15.0,2.0
20753,126.0,4.0,81.0,9.0,3760.0,129.0,2138.0,418.0,179.0,8.0,105.0,25.0,147.0,6.0,82.0,20.0
24406,242.0,11.0,121.0,36.0,10393.0,414.0,5614.0,1646.0,318.0,23.0,153.0,61.0,124.0,4.0,58.0,25.0
12028,114.0,1.0,72.0,10.0,4160.0,117.0,2455.0,490.0,231.0,6.0,153.0,20.0,352.0,2.0,222.0,24.0
1798,45.0,1.0,17.0,17.0,678.0,30.0,205.0,226.0,111.0,7.0,27.0,49.0,52.0,2.0,14.0,21.0
6169,24.0,0.0,19.0,0.0,392.0,4.0,264.0,18.0,61.0,0.0,44.0,0.0,23.0,0.0,16.0,0.0
18090,244.0,14.0,90.0,64.0,4456.0,210.0,1436.0,1382.0,460.0,23.0,100.0,157.0,129.0,5.0,29.0,42.0
16487,6.0,0.0,3.0,0.0,420.0,8.0,285.0,22.0,22.0,0.0,15.0,1.0,37.0,0.0,26.0,1.0
16841,158.0,8.0,63.0,40.0,3945.0,179.0,1589.0,963.0,167.0,9.0,60.0,52.0,141.0,2.0,59.0,34.0
18693,38.0,1.0,19.0,3.0,2459.0,71.0,1467.0,255.0,38.0,2.0,24.0,4.0,358.0,13.0,229.0,28.0
4522,10.0,0.0,6.0,3.0,4308.0,264.0,2025.0,859.0,63.0,1.0,28.0,10.0,688.0,28.0,482.0,63.0
27470,251.0,9.0,114.0,37.0,2967.0,115.0,1216.0,716.0,201.0,10.0,81.0,52.0,68.0,6.0,25.0,26.0
3172,5.0,0.0,3.0,0.0,1506.0,47.0,942.0,186.0,18.0,1.0,10.0,1.0,24.0,2.0,14.0,2.0
22100,379.0,13.0,155.0,93.0,3736.0,140.0,1400.0,1057.0,342.0,17.0,99.0,119.0,343.0,12.0,67.0,159.0
26652,110.0,3.0,64.0,6.0,3707.0,92.0,2112.0,427.0,252.0,6.0,138.0,26.0,262.0,7.0,152.0,28.0
36508,53.0,0.0,28.0,7.0,2027.0,88.0,1135.0,291.0,84.0,4.0,43.0,14.0,937.0,25.0,667.0,61.0
7668,58.0,2.0,34.0,2.0,1694.0,53.0,837.0,271.0,231.0,10.0,103.0,47.0,364.0,11.0,192.0,65.0
10433,21.0,1.0,8.0,6.0,1283.0,83.0,559.0,287.0,47.0,6.0,12.0,10.0,19.0,4.0,9.0,7.0
9066,29.0,0.0,20.0,1.0,1316.0,33.0,667.0,240.0,111.0,3.0,53.0,16.0,158.0,7.0,79.0,29.0
1412,35.0,0.0,20.0,3.0,4096.0,114.0,2255.0,505.0,120.0,3.0,62.0,12.0,81.0,2.0,50.0,6.0
26017,78.0,4.0,30.0,17.0,2319.0,95.0,950.0,456.0,103.0,4.0,36.0,19.0,79.0,6.0,31.0,20.0
26545,50.0,0.0,31.0,1.0,446.0,1.0,281.0,12.0,52.0,0.0,32.0,1.0,62.0,0.0,35.0,0.0
36542,49.0,1.0,29.0,3.0,665.0,13.0,308.0,92.0,55.0,0.0,34.0,2.0,471.0,18.0,158.0,118.0
35205,112.0,3.0,64.0,11.0,1126.0,19.0,562.0,149.0,182.0,4.0,101.0,18.0,237.0,7.0,130.0,29.0
17247,223.0,6.0,159.0,14.0,3509.0,101.0,1987.0,314.0,378.0,9.0,222.0,25.0,46.0,0.0,27.0,3.0
28631,12.0,0.0,7.0,0.0,265.0,9.0,150.0,29.0,23.0,0.0,10.0,3.0,13.0,0.0,4.0,2.0
27543,3.0,0.0,2.0,0.0,46.0,4.0,17.0,8.0,2.0,1.0,2.0,0.0,4.0,1.0,2.0,1.0
7419,287.0,9.0,62.0,102.0,6829.0,248.0,1870.0,2128.0,468.0,12.0,76.0,177.0,240.0,7.0,41.0,107.0
14208,14.0,1.0,6.0,4.0,1188.0,35.0,503.0,140.0,38.0,2.0,17.0,7.0,289.0,4.0,123.0,30.0
14466,23.0,1.0,13.0,2.0,1352.0,69.0,739.0,197.0,78.0,2.0,48.0,6.0,71.0,6.0,42.0,11.0
6596,17.0,4.0,10.0,6.0,247.0,16.0,142.0,47.0,30.0,4.0,13.0,9.0,14.0,2.0,5.0,4.0
28335,50.0,2.0,20.0,10.0,1186.0,62.0,451.0,206.0,113.0,10.0,31.0,24.0,138.0,5.0,59.0,19.0
29499,192.0,5.0,91.0,40.0,14441.0,468.0,6590.0,3177.0,187.0,6.0,76.0,40.0,102.0,1.0,42.0,22.0
8243,197.0,6.0,113.0,36.0,5694.0,194.0,2888.0,927.0,212.0,8.0,118.0,36.0,40.0,1.0,29.0,5.0
7599,265.0,10.0,184.0,15.0,2918.0,82.0,1873.0,197.0,316.0,7.0,207.0,19.0,250.0,6.0,170.0,17.0
10101,177.0,1.0,99.0,10.0,3060.0,77.0,1782.0,302.0,322.0,8.0,186.0,31.0,325.0,6.0,203.0,30.0
10377,301.0,10.0,104.0,86.0,2376.0,87.0,731.0,726.0,302.0,9.0,74.0,105.0,160.0,3.0,36.0,54.0
30712,22.0,1.0,14.0,5.0,430.0,9.0,275.0,47.0,19.0,0.0,15.0,4.0,15.0,0.0,10.0,2.0
17013,86.0,4.0,54.0,9.0,1434.0,55.0,866.0,186.0,261.0,10.0,165.0,28.0,121.0,6.0,87.0,10.0
13225,43.0,0.0,27.0,5.0,786.0,15.0,464.0,70.0,43.0,0.0,29.0,4.0,9.0,0.0,6.0,1.0
9009,82.0,3.0,53.0,9.0,1214.0,23.0,768.0,97.0,144.0,5.0,96.0,14.0,178.0,7.0,116.0,23.0
7078,3.0,0.0,1.0,1.0,202.0,2.0,112.0,13.0,24.0,0.0,16.0,2.0,98.0,1.0,58.0,5.0
1785,329.0,6.0,219.0,21.0,5152.0,123.0,2935.0,657.0,303.0,5.0,188.0,24.0,253.0,6.0,148.0,24.0
19738,47.0,0.0,27.0,1.0,1594.0,29.0,979.0,87.0,76.0,1.0,41.0,2.0,65.0,1.0,31.0,1.0
33277,162.0,8.0,92.0,31.0,5512.0,211.0,2757.0,959.0,152.0,9.0,73.0,35.0,226.0,15.0,122.0,49.0
14728,165.0,3.0,111.0,16.0,1960.0,60.0,1055.0,295.0,107.0,3.0,41.0,20.0,66.0,1.0,30.0,7.0
14196,79.0,3.0,28.0,18.0,153.0,4.0,45.0,41.0,70.0,2.0,21.0,16.0,48.0,1.0,12.0,16.0
2230,452.0,15.0,182.0,109.0,14673.0,497.0,6149.0,3489.0,307.0,9.0,92.0,105.0,175.0,3.0,66.0,42.0
30065,290.0,4.0,190.0,29.0,3356.0,139.0,1886.0,434.0,308.0,10.0,182.0,42.0,184.0,6.0,111.0,19.0
12856,147.0,8.0,75.0,37.0,5072.0,197.0,2536.0,964.0,270.0,13.0,123.0,54.0,231.0,10.0,104.0,61.0
19954,78.0,5.0,46.0,10.0,754.0,40.0,346.0,171.0,169.0,13.0,78.0,32.0,112.0,0.0,62.0,22.0
22766,1.0,0.0,0.0,0.0,99.0,0.0,31.0,3.0,5.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0
1141,77.0,1.0,42.0,13.0,833.0,22.0,515.0,87.0,60.0,4.0,32.0,10.0,245.0,6.0,171.0,25.0
9166,119.0,7.0,77.0,11.0,2156.0,98.0,1134.0,367.0,170.0,8.0,104.0,17.0,104.0,4.0,68.0,7.0
32452,3.0,0.0,3.0,0.0,86.0,1.0,59.0,4.0,6.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0
15616,32.0,3.0,22.0,5.0,1913.0,77.0,1281.0,163.0,69.0,4.0,42.0,13.0,78.0,1.0,49.0,9.0
10573,98.0,2.0,53.0,4.0,1952.0,56.0,938.0,283.0,57.0,4.0,35.0,6.0,13.0,0.0,6.0,1.0
33082,274.0,7.0,168.0,12.0,3530.0,83.0,1978.0,207.0,316.0,9.0,180.0,11.0,257.0,8.0,151.0,14.0
7489,35.0,2.0,21.0,0.0,2276.0,42.0,1311.0,189.0,5.0,0.0,2.0,0.0,8.0,0.0,5.0,0.0
33653,41.0,2.0,30.0,3.0,3132.0,160.0,1808.0,420.0,75.0,4.0,48.0,8.0,283.0,12.0,170.0,35.0
24387,49.0,3.0,20.0,10.0,447.0,11.0,260.0,40.0,10.0,0.0,6.0,1.0,13.0,0.0,8.0,0.0
16526,26.0,2.0,16.0,3.0,530.0,19.0,293.0,68.0,29.0,1.0,18.0,3.0,55.0,0.0,31.0,4.0
9403,126.0,2.0,85.0,6.0,6089.0,170.0,3647.0,693.0,205.0,3.0,118.0,25.0,233.0,4.0,132.0,40.0
